employee_id,name,department,role_type,manager_id,salary,joining_date,region,performance_score
7903,Stephanie Dixon,Dept_29,IC,146.0,108122,2021-08-17,US,4.26
7904,Daniel Mcdonald,Dept_50,IC,212.0,99350,2021-03-15,APAC,3.21
7905,Nicole Mccall,Dept_18,IC,383.0,57709,2022-04-01,US,3.63
7906,Tonya Bean,Dept_33,IC,154.0,52151,2022-07-01,EU,2.88
7907,Wayne Garza,Dept_50,IC,381.0,93052,2023-03-30,APAC,2.88
7908,Dr. Donna Tran,Dept_10,IC,143.0,94136,2025-05-27,India,2.82
7909,Alexander Riley,Dept_17,IC,16.0,100699,2022-02-14,EU,4.3
7910,Christopher Hernandez,Dept_11,IC,392.0,104868,2023-05-18,APAC,3.22
7911,Joshua Shea,Dept_39,IC,227.0,82894,2025-07-31,US,4.05
7912,William Diaz,Dept_31,IC,282.0,98147,2024-01-23,India,2.82
7913,Jamie Martinez,Dept_11,IC,291.0,80776,2023-10-22,APAC,3.58
7914,Kimberly Atkinson,Dept_6,IC,340.0,80102,2024-08-03,India,3.15
7915,John White,Dept_14,IC,313.0,114584,2021-02-23,India,2.75
7916,Eric Tucker,Dept_21,IC,415.0,83290,2023-08-03,APAC,3.21
7917,Robert Foster,Dept_10,IC,335.0,65688,2025-01-19,India,2.03
7918,Carl Garrett,Dept_41,IC,79.0,89657,2025-12-12,US,4.54
7919,Beth Martinez,Dept_37,IC,481.0,89156,2025-02-13,India,4.3
7920,Amber West,Dept_25,IC,302.0,91180,2024-09-07,APAC,4.0
7921,Kathy Johnson,Dept_34,IC,414.0,48372,2024-01-30,US,3.98
7922,Sheena Bryant,Dept_12,IC,276.0,58232,2024-02-18,EU,2.73
7923,Lindsey Oneill,Dept_42,IC,396.0,57878,2025-05-30,India,3.15
7924,Derek Mullen,Dept_9,IC,252.0,64345,2021-08-18,US,2.68
7925,Christine Barnes,Dept_15,IC,107.0,103697,2022-06-21,India,2.16
7926,Gabrielle Moore,Dept_44,IC,199.0,48430,2023-01-25,EU,3.54
7927,Eric Murphy,Dept_20,IC,252.0,108265,2025-10-06,India,3.49
7928,Martin Myers,Dept_4,IC,126.0,74799,2021-11-01,India,2.98
7929,Karen Henry MD,Dept_44,IC,198.0,82670,2021-09-07,APAC,3.99
7930,Jennifer Davidson,Dept_43,IC,334.0,88737,2024-07-12,APAC,3.51
7931,Jason Duarte,Dept_44,IC,288.0,40279,2023-09-08,US,4.66
7932,Bruce Golden,Dept_5,IC,173.0,57270,2023-03-10,APAC,3.91
7933,Timothy Kelley,Dept_42,IC,246.0,95620,2024-01-08,India,3.92
7934,Marcia Morris,Dept_39,IC,482.0,74598,2023-05-31,EU,4.9
7935,Lauren Chambers,Dept_15,IC,469.0,61706,2023-03-01,APAC,2.11
7936,Danielle Gardner,Dept_7,IC,211.0,73470,2023-06-09,APAC,3.07
7937,Ralph Matthews,Dept_17,IC,452.0,73186,2021-10-02,EU,2.13
7938,Bradley Jones,Dept_10,IC,150.0,51505,2025-03-24,APAC,3.33
7939,James Cervantes,Dept_46,IC,234.0,53074,2021-06-07,India,2.41
7940,Virginia Jones,Dept_21,IC,128.0,50855,2022-06-03,US,3.71
7941,Morgan Wilson,Dept_23,IC,271.0,42844,2025-06-20,India,3.23
7942,Dustin Rice,Dept_7,IC,322.0,70858,2023-01-24,EU,2.95
7943,Kathleen Murphy,Dept_36,IC,437.0,81878,2024-07-29,US,3.63
7944,Brenda Wilson,Dept_17,IC,321.0,64580,2022-03-20,EU,4.5
7945,Dr. Daniel Nelson,Dept_37,IC,364.0,105628,2022-04-23,APAC,4.7
7946,Kevin Perry,Dept_46,IC,211.0,66845,2025-08-07,EU,4.56
7947,Lisa Villarreal,Dept_38,IC,344.0,46241,2024-10-13,India,2.39
7948,Kathryn Snyder,Dept_36,IC,105.0,52555,2022-01-09,US,3.21
7949,Sydney Oneal,Dept_48,IC,472.0,106244,2022-11-23,US,4.21
7950,Steven Schmitt,Dept_3,IC,252.0,45001,2025-09-19,India,2.45
7951,Brenda Guzman DDS,Dept_6,IC,309.0,109303,2022-04-26,India,3.05
7952,Michael Smith,Dept_42,IC,461.0,78728,2025-05-21,APAC,3.09
7953,Sean Watkins,Dept_2,IC,307.0,83745,2023-02-22,EU,3.42
7954,Kristen Hunt,Dept_12,IC,361.0,86051,2024-06-18,APAC,2.29
7955,Sarah Harrison,Dept_19,IC,58.0,68255,2024-12-22,India,4.71
7956,Lance Schultz,Dept_13,IC,258.0,45865,2023-08-26,India,4.83
7957,Keith Mack,Dept_41,IC,4.0,103436,2021-04-20,APAC,4.19
7958,Jasmine Hernandez,Dept_47,IC,380.0,88009,2024-03-21,US,2.66
7959,Roger Miles,Dept_5,IC,220.0,41420,2022-04-24,EU,4.69
7960,David Hernandez,Dept_7,IC,72.0,92619,2025-04-25,APAC,2.86
7961,William Gibson,Dept_13,IC,412.0,100280,2024-03-26,US,2.85
7962,Mr. Joseph Anderson,Dept_16,IC,229.0,60315,2021-07-15,US,2.85
7963,Veronica Herrera,Dept_40,IC,43.0,56549,2023-05-16,APAC,2.85
7964,Arthur Hardy,Dept_6,IC,410.0,63542,2022-07-17,APAC,3.27
7965,Robert Schmitt,Dept_26,IC,180.0,45666,2021-08-30,EU,2.66
7966,Dawn Wilson,Dept_6,IC,206.0,94240,2025-07-07,India,3.02
7967,Kevin Daniels,Dept_27,IC,12.0,59076,2023-05-05,India,3.36
7968,Anthony Hughes,Dept_22,IC,170.0,59633,2021-06-01,APAC,3.37
7969,Shane Campos,Dept_4,IC,72.0,71713,2024-07-19,APAC,3.89
7970,Stephen Cole,Dept_48,IC,243.0,47529,2025-06-05,EU,3.36
7971,Nathan Merritt,Dept_8,IC,161.0,41011,2024-06-18,US,4.67
7972,Natalie Watson,Dept_48,IC,183.0,97229,2023-07-24,APAC,2.13
7973,Erica Morrison,Dept_1,IC,297.0,81839,2025-02-16,APAC,4.87
7974,Ernest Reed,Dept_5,IC,396.0,63308,2024-02-05,US,4.09
7975,Tammy Hill,Dept_25,IC,47.0,99459,2025-05-29,EU,4.43
7976,Derek Brown,Dept_16,IC,498.0,87838,2021-05-20,EU,3.72
7977,Daniel Farmer,Dept_49,IC,118.0,70323,2024-02-05,US,3.89
7978,Brianna Flores,Dept_18,IC,190.0,109432,2021-08-30,India,4.2
7979,Heidi Bush,Dept_21,IC,359.0,50734,2025-12-24,APAC,2.99
7980,Molly Gomez,Dept_4,IC,419.0,97981,2025-01-27,India,2.57
7981,Samantha Sexton,Dept_7,IC,441.0,109207,2024-01-10,EU,2.1
7982,Jessica Lee,Dept_12,IC,139.0,91897,2023-09-12,India,3.24
7983,Andrew Thompson,Dept_22,IC,271.0,83374,2023-02-17,US,3.72
7984,Gabriela Ford,Dept_47,IC,74.0,44524,2023-06-13,India,2.21
7985,William Jones,Dept_42,IC,397.0,48492,2024-11-01,India,4.13
7986,Melissa Monroe,Dept_33,IC,279.0,44296,2021-07-24,India,2.3
7987,Alexis Andrade,Dept_15,IC,311.0,64951,2023-05-30,India,3.17
7988,Darren Black,Dept_47,IC,187.0,72481,2025-05-02,EU,4.94
7989,Curtis Dalton,Dept_49,IC,104.0,71210,2021-07-21,US,2.95
7990,Rhonda Snyder,Dept_50,IC,363.0,88274,2024-02-12,India,2.58
7991,Dr. Timothy Davis DVM,Dept_4,IC,359.0,40379,2022-07-11,India,2.36
7992,Danielle Brown,Dept_17,IC,395.0,70577,2025-03-12,APAC,4.79
7993,Elizabeth Fuller,Dept_41,IC,17.0,59231,2024-04-14,US,4.36
7994,Sandra Kim,Dept_48,IC,6.0,75331,2024-02-04,APAC,2.18
7995,Antonio Bird,Dept_12,IC,420.0,84696,2024-09-17,EU,3.66
7996,Melissa Hawkins,Dept_15,IC,349.0,67809,2021-05-29,APAC,2.28
7997,Janice Perez,Dept_35,IC,329.0,89035,2024-07-31,APAC,3.59
7998,Amanda Silva,Dept_25,IC,233.0,119315,2021-10-16,APAC,3.12
7999,Theresa Johnson,Dept_39,IC,182.0,52372,2022-11-24,APAC,4.86
8000,Mark King,Dept_45,IC,122.0,113767,2021-12-02,EU,2.09
8001,Douglas Morgan,Dept_5,IC,360.0,47498,2023-05-15,India,4.16
8002,Danielle Williams,Dept_38,IC,457.0,51005,2023-12-20,APAC,3.82
8003,Tracy Clark,Dept_13,IC,281.0,72420,2022-03-29,US,3.46
8004,Erica Brock,Dept_25,IC,109.0,77686,2025-05-30,APAC,2.08
8005,Stacy Lee,Dept_46,IC,309.0,73777,2022-07-22,India,2.13
8006,Stacie Lawson,Dept_46,IC,180.0,78799,2024-08-13,India,4.48
8007,Robin Joyce,Dept_22,IC,379.0,114833,2022-02-20,EU,4.79
8008,Christina Martin,Dept_30,IC,189.0,42812,2024-05-10,APAC,4.56
8009,Carl Myers,Dept_24,IC,196.0,40879,2021-05-09,India,3.18
8010,Lisa Hansen,Dept_1,IC,446.0,101469,2025-05-16,India,3.28
8011,Mark Hill,Dept_47,IC,335.0,63892,2024-02-13,APAC,2.33
8012,Michele Kelly,Dept_11,IC,339.0,93827,2024-03-12,US,4.28
8013,Brett Robertson,Dept_41,IC,478.0,90203,2022-04-06,US,2.36
8014,Mary Figueroa,Dept_33,IC,224.0,42617,2024-08-26,US,2.08
8015,James Carter,Dept_15,IC,311.0,97148,2021-05-22,US,3.76
8016,Samuel Johnson,Dept_38,IC,35.0,76482,2024-02-16,US,4.44
8017,Gerald Hansen,Dept_42,IC,35.0,101256,2024-11-09,US,2.15
8018,Joseph Brown,Dept_9,IC,101.0,105482,2024-06-20,APAC,4.0
8019,Chris Gould,Dept_2,IC,271.0,85183,2024-08-08,APAC,3.39
8020,Wendy Boyd,Dept_32,IC,252.0,46521,2021-07-09,US,2.83
8021,Tyler Todd,Dept_30,IC,302.0,57580,2025-10-29,APAC,3.52
8022,Gregory Robinson,Dept_7,IC,452.0,53786,2024-11-29,India,3.28
8023,Rachel Roach,Dept_50,IC,336.0,118629,2024-06-18,APAC,2.92
8024,Thomas Stewart,Dept_32,IC,15.0,98929,2024-02-27,EU,3.91
8025,Ms. Kathryn Cox,Dept_39,IC,493.0,87450,2024-07-11,APAC,4.09
8026,Ricardo Perkins,Dept_44,IC,289.0,54689,2021-10-29,EU,2.45
8027,David Nelson,Dept_8,IC,182.0,66824,2025-05-18,India,3.2
8028,Valerie Moore,Dept_47,IC,439.0,114571,2024-02-01,APAC,4.39
8029,Michelle Kelly,Dept_34,IC,375.0,119929,2025-02-04,EU,3.06
8030,Kevin Chapman,Dept_32,IC,25.0,86782,2021-04-30,US,3.27
8031,Linda Weiss,Dept_18,IC,383.0,108805,2023-11-22,APAC,3.92
8032,Jonathan Powell,Dept_24,IC,97.0,110954,2024-10-31,US,3.65
8033,John Moreno,Dept_8,IC,375.0,104233,2021-06-07,APAC,2.79
8034,Carol Munoz,Dept_19,IC,231.0,105421,2025-04-07,APAC,3.82
8035,Samuel Atkins,Dept_40,IC,192.0,83659,2024-05-08,India,2.65
8036,Nicole Mcmillan,Dept_24,IC,121.0,90676,2025-11-06,APAC,4.26
8037,Kimberly Love,Dept_23,IC,91.0,58952,2026-01-29,US,4.53
8038,Gary Johnson,Dept_13,IC,314.0,48071,2022-05-01,APAC,4.68
8039,Shane Esparza,Dept_41,IC,219.0,115750,2024-01-02,US,2.45
8040,Christopher Hardin,Dept_32,IC,415.0,54671,2025-11-20,US,3.71
8041,Shannon Perez,Dept_38,IC,493.0,115392,2024-05-12,EU,2.63
8042,Adam Lyons,Dept_44,IC,123.0,44924,2024-04-30,EU,3.88
8043,Randy Sherman,Dept_49,IC,126.0,112759,2025-12-23,APAC,3.67
8044,Lori Brown,Dept_21,IC,21.0,91552,2021-07-03,EU,3.55
8045,Rebecca Wells,Dept_47,IC,378.0,102579,2025-01-19,India,2.7
8046,Kaitlyn Dean,Dept_22,IC,169.0,63322,2024-04-29,APAC,4.07
8047,Tammy Powers,Dept_9,IC,28.0,118410,2023-07-26,India,4.33
8048,Derek Perez,Dept_32,IC,490.0,73237,2025-04-15,APAC,3.51
8049,Tyler Martin,Dept_12,IC,59.0,113207,2022-03-16,EU,3.21
8050,Michael Fleming,Dept_43,IC,438.0,117232,2023-10-08,EU,2.87
8051,Eric Cooley,Dept_8,IC,189.0,99252,2025-11-03,EU,3.71
8052,Lisa Barber,Dept_9,IC,85.0,58015,2023-04-24,EU,2.25
8053,Andrea Sandoval,Dept_30,IC,331.0,106936,2024-10-04,APAC,3.01
8054,Jennifer Chen,Dept_1,IC,478.0,72020,2025-12-17,India,4.06
8055,Julia Gutierrez,Dept_29,IC,416.0,88958,2021-09-26,US,2.95
8056,Darius Wong,Dept_31,IC,495.0,104873,2025-12-17,APAC,4.34
8057,Jacqueline Butler,Dept_6,IC,289.0,100120,2021-05-10,India,2.61
8058,Jody Smith,Dept_9,IC,469.0,79487,2024-01-01,EU,2.91
8059,James Cobb,Dept_14,IC,164.0,85841,2021-05-26,EU,3.51
8060,Paul Porter,Dept_5,IC,357.0,49005,2021-12-07,India,3.48
8061,Evelyn Williams,Dept_38,IC,17.0,58444,2023-08-13,APAC,2.47
8062,Casey Salazar,Dept_18,IC,317.0,107576,2025-04-03,US,4.2
8063,Denise Mccarthy,Dept_25,IC,97.0,117532,2025-08-11,India,3.35
8064,Mark Hall,Dept_27,IC,181.0,64438,2022-04-30,India,2.59
8065,Kathryn Flores,Dept_7,IC,296.0,93338,2021-11-26,APAC,4.67
8066,Michelle Hicks,Dept_30,IC,405.0,40624,2021-04-24,India,2.97
8067,Meredith Branch,Dept_37,IC,205.0,75687,2021-09-14,EU,4.32
8068,Richard Mitchell,Dept_42,IC,297.0,75728,2025-04-06,India,4.41
8069,George Hodges,Dept_46,IC,31.0,48841,2025-08-25,US,2.9
8070,Jennifer Brown,Dept_32,IC,440.0,117726,2024-01-24,APAC,2.78
8071,James Wright,Dept_23,IC,99.0,76491,2023-12-14,EU,2.34
8072,Erin Lopez,Dept_1,IC,491.0,53999,2025-12-14,US,3.51
8073,Ann Williams,Dept_41,IC,450.0,94481,2025-01-01,US,2.64
8074,Amanda Gonzalez,Dept_49,IC,80.0,116837,2023-02-10,EU,3.11
8075,Ryan Cole,Dept_21,IC,498.0,67543,2023-09-27,India,4.39
8076,Christopher Nguyen,Dept_41,IC,455.0,50166,2025-11-20,US,2.27
8077,Matthew Patterson,Dept_32,IC,367.0,44926,2024-07-05,EU,2.9
8078,Joel Rubio,Dept_26,IC,190.0,46974,2021-10-03,US,4.61
8079,Brian Krueger,Dept_27,IC,429.0,77524,2022-04-11,EU,3.15
8080,Matthew Green,Dept_22,IC,155.0,82380,2024-03-12,India,3.25
8081,William Chavez,Dept_1,IC,84.0,63313,2021-10-10,US,4.49
8082,Michael Ross,Dept_46,IC,175.0,72854,2023-12-10,APAC,3.87
8083,Joshua Robinson,Dept_11,IC,357.0,58885,2021-03-31,EU,3.71
8084,Sonya Ford,Dept_32,IC,3.0,50926,2023-01-20,APAC,2.74
8085,Shannon Lewis,Dept_15,IC,152.0,76201,2021-10-25,APAC,3.15
8086,Ashley Stone,Dept_40,IC,32.0,84632,2024-10-28,India,3.42
8087,Ryan Burns,Dept_47,IC,26.0,46637,2024-02-07,APAC,2.15
8088,Mrs. Sherry Stone,Dept_16,IC,406.0,114800,2023-03-03,US,2.15
8089,Andrew Smith,Dept_50,IC,296.0,86854,2022-08-15,US,3.17
8090,James Wells,Dept_9,IC,173.0,49772,2022-05-09,India,3.9
8091,Amanda Thomas,Dept_6,IC,378.0,63241,2024-05-23,US,4.74
8092,Ryan Doyle,Dept_19,IC,85.0,53984,2023-10-01,APAC,3.01
8093,Melinda Smith,Dept_25,IC,35.0,107449,2025-11-22,US,4.72
8094,Isaiah Lee,Dept_28,IC,173.0,73173,2022-06-27,US,3.59
8095,Randall Johnson,Dept_22,IC,489.0,75364,2022-06-19,US,2.58
8096,Adam Welch,Dept_13,IC,346.0,96983,2022-09-17,APAC,3.08
8097,Austin Berg,Dept_1,IC,412.0,58412,2023-12-26,India,4.94
8098,Roger Browning,Dept_5,IC,306.0,83088,2023-09-12,APAC,4.09
8099,Christine Johnson,Dept_21,IC,451.0,112341,2024-05-01,US,3.32
8100,Jeanette May,Dept_7,IC,314.0,88917,2023-10-09,APAC,3.65
8101,Stacey Gray,Dept_4,IC,290.0,83148,2022-03-02,EU,4.21
8102,Denise Smith,Dept_38,IC,156.0,63367,2024-05-28,EU,2.26
8103,Troy Taylor,Dept_8,IC,300.0,53453,2022-02-26,India,2.48
8104,Melissa Atkins,Dept_39,IC,299.0,75433,2022-11-06,US,2.87
8105,Olivia Brown,Dept_1,IC,146.0,51021,2025-01-14,EU,4.45
8106,Christopher Spencer,Dept_24,IC,493.0,92005,2023-12-29,EU,3.74
8107,Antonio Mathews,Dept_11,IC,146.0,94026,2022-01-19,India,2.46
8108,David Williams,Dept_8,IC,464.0,61271,2023-12-05,US,2.32
8109,David Medina,Dept_3,IC,155.0,59942,2022-04-19,US,3.86
8110,David James,Dept_42,IC,260.0,79678,2022-09-02,India,3.31
8111,Adrian Burton,Dept_33,IC,258.0,108232,2024-12-03,APAC,3.21
8112,Alec Jackson,Dept_20,IC,320.0,111271,2023-04-24,US,4.07
8113,Joseph Campbell,Dept_30,IC,76.0,64460,2024-05-19,US,2.74
8114,Michelle Hubbard,Dept_30,IC,198.0,82853,2021-06-09,US,4.74
8115,Ashley Martin,Dept_18,IC,160.0,115591,2022-04-21,US,4.99
8116,Donna Arnold,Dept_21,IC,495.0,65085,2026-01-29,EU,4.16
8117,Donna Carroll,Dept_42,IC,287.0,43334,2021-05-04,US,2.3
8118,Andrew Estrada,Dept_34,IC,32.0,81241,2023-04-14,EU,2.65
8119,Cheryl Martinez,Dept_26,IC,184.0,109942,2025-08-27,EU,4.66
8120,Kathy Welch,Dept_19,IC,121.0,63990,2022-10-23,India,4.8
8121,Dominique Lindsey,Dept_1,IC,499.0,56434,2024-03-31,EU,4.64
8122,Shannon Farmer,Dept_48,IC,449.0,73003,2021-09-08,APAC,2.52
8123,Shirley Williams,Dept_31,IC,202.0,50705,2023-01-17,EU,5.0
8124,Dr. Kelly Smith DDS,Dept_1,IC,81.0,58276,2026-01-26,India,2.74
8125,Blake Morgan,Dept_49,IC,428.0,73179,2021-11-07,EU,2.73
8126,Rhonda Ayala,Dept_29,IC,218.0,45158,2024-10-09,APAC,3.42
8127,Scott Cruz,Dept_20,IC,16.0,57644,2022-10-03,EU,3.96
8128,Ashley Gregory,Dept_43,IC,325.0,117338,2024-11-28,APAC,3.92
8129,Alexander Peterson,Dept_28,IC,466.0,91791,2021-03-07,APAC,2.91
8130,Jerry Lee,Dept_35,IC,498.0,105432,2022-12-01,APAC,4.59
8131,Jennifer Ramirez,Dept_3,IC,39.0,98827,2025-06-06,India,2.54
8132,Christina Brown,Dept_45,IC,150.0,46784,2025-05-28,US,2.72
8133,George Johnson,Dept_45,IC,112.0,44691,2024-12-16,India,4.56
8134,Christopher Sullivan,Dept_45,IC,10.0,118426,2023-04-20,APAC,4.9
8135,Angie Frost,Dept_19,IC,75.0,100548,2025-02-16,EU,3.03
8136,Patricia Henry,Dept_28,IC,94.0,85397,2021-05-12,India,4.66
8137,Gabriella Wallace,Dept_48,IC,224.0,109710,2022-05-17,EU,3.78
8138,Jordan Ellis,Dept_28,IC,249.0,70662,2025-05-29,India,4.1
8139,Caroline Snyder,Dept_36,IC,113.0,53552,2021-05-31,EU,4.39
8140,Joel Ayala,Dept_37,IC,262.0,64998,2024-12-13,APAC,3.94
8141,April Banks,Dept_43,IC,497.0,61811,2024-04-11,APAC,3.65
8142,Nicholas Johnson,Dept_34,IC,219.0,42797,2025-12-14,APAC,4.65
8143,Laurie Lloyd,Dept_3,IC,378.0,75939,2025-09-23,EU,3.95
8144,Victoria Taylor,Dept_23,IC,119.0,99848,2025-02-15,EU,2.24
8145,Latoya Bell,Dept_39,IC,315.0,88131,2021-06-17,EU,2.21
8146,Diana Lee,Dept_47,IC,42.0,95886,2022-08-20,EU,4.02
8147,Jay Crawford,Dept_13,IC,334.0,81779,2022-01-10,EU,2.94
8148,Melissa Robinson,Dept_47,IC,240.0,47474,2026-01-20,India,2.02
8149,Rebecca Ramirez,Dept_42,IC,241.0,40432,2025-07-13,APAC,3.44
8150,Cynthia Stark,Dept_47,IC,4.0,113215,2025-01-21,India,3.7
8151,Jennifer Davis,Dept_37,IC,338.0,119878,2023-03-01,APAC,2.59
8152,Travis Frazier,Dept_30,IC,178.0,89530,2024-05-08,APAC,4.11
8153,Stephanie Dorsey,Dept_9,IC,213.0,49265,2021-07-13,EU,3.64
8154,Paul Butler,Dept_21,IC,6.0,115864,2024-05-27,India,2.22
8155,Robert Davis,Dept_17,IC,400.0,112410,2024-05-19,India,4.22
8156,James Pace,Dept_48,IC,143.0,62454,2025-12-17,EU,4.7
8157,Kimberly White,Dept_22,IC,299.0,84124,2024-03-25,US,2.59
8158,Miranda Lopez,Dept_13,IC,434.0,44531,2023-01-31,India,3.84
8159,Jason Diaz,Dept_19,IC,180.0,52617,2021-02-11,APAC,2.62
8160,Shannon Chang,Dept_23,IC,353.0,54383,2021-02-24,US,2.08
8161,Jill Ballard,Dept_32,IC,211.0,80451,2024-10-06,India,2.32
8162,Jeremy Miller,Dept_28,IC,118.0,70065,2025-01-30,APAC,4.27
8163,Kyle Patel,Dept_39,IC,376.0,41286,2024-11-29,India,4.2
8164,John Choi,Dept_5,IC,129.0,104387,2024-11-16,EU,3.49
8165,Andrew Hernandez,Dept_10,IC,472.0,58437,2023-07-26,EU,2.78
8166,Jennifer Gonzalez,Dept_45,IC,215.0,103814,2022-10-24,APAC,4.61
8167,Justin Anderson,Dept_3,IC,491.0,66046,2023-11-04,EU,2.65
8168,Darius Green,Dept_35,IC,423.0,54684,2023-01-14,EU,3.55
8169,Chris Caldwell,Dept_5,IC,226.0,108986,2022-03-11,EU,3.06
8170,Sandra Quinn,Dept_20,IC,441.0,98080,2024-11-11,India,4.63
8171,Phillip Young,Dept_8,IC,489.0,49254,2022-04-29,EU,3.32
8172,Samantha Smith,Dept_38,IC,163.0,95458,2022-09-28,EU,4.27
8173,Kelly Lopez,Dept_14,IC,255.0,49218,2021-08-24,US,2.92
8174,Tara Garcia,Dept_14,IC,431.0,71274,2025-03-15,US,4.69
8175,Teresa Riley,Dept_33,IC,274.0,92789,2023-11-09,EU,4.92
8176,Traci Hill,Dept_28,IC,28.0,83821,2022-04-16,India,4.02
8177,Kevin Dennis,Dept_2,IC,14.0,70785,2025-12-02,US,3.53
8178,Sandra Briggs,Dept_16,IC,10.0,94720,2022-11-29,India,3.64
8179,Stephanie Frank,Dept_46,IC,191.0,52147,2025-06-26,US,4.75
8180,Peter Sanders,Dept_5,IC,67.0,105640,2023-12-28,EU,2.91
8181,Tiffany Steele,Dept_17,IC,362.0,43111,2023-07-22,US,3.34
8182,John Adams,Dept_34,IC,69.0,74313,2023-11-01,APAC,2.19
8183,Kelly Rose,Dept_36,IC,325.0,101680,2023-10-27,APAC,3.92
8184,Sydney Brooks,Dept_13,IC,324.0,64080,2021-07-06,US,2.84
8185,Lawrence Rodriguez,Dept_37,IC,311.0,102684,2024-09-05,US,2.63
8186,Andrew Hardy,Dept_2,IC,66.0,76713,2025-01-22,EU,3.93
8187,Brenda White,Dept_32,IC,341.0,73529,2024-07-08,EU,4.17
8188,Robert Smith,Dept_20,IC,158.0,57001,2023-02-18,US,2.13
8189,Stephanie Young,Dept_5,IC,185.0,45896,2024-09-12,US,2.88
8190,Logan Kemp,Dept_1,IC,203.0,48603,2024-08-20,US,3.89
8191,Carol Melendez,Dept_13,IC,57.0,55985,2023-01-16,EU,3.01
8192,Carlos Harper,Dept_48,IC,171.0,99665,2022-11-25,India,2.4
8193,David Wright,Dept_31,IC,370.0,59233,2025-01-05,EU,4.04
8194,Jennifer Singleton,Dept_23,IC,306.0,95477,2022-03-05,APAC,2.39
8195,Wyatt Watkins,Dept_32,IC,44.0,89515,2021-06-10,US,4.13
8196,Robert Davidson,Dept_49,IC,410.0,118631,2025-08-23,APAC,4.15
8197,Rachel Durham,Dept_30,IC,464.0,104370,2023-04-17,APAC,3.43
8198,Richard Fox,Dept_24,IC,225.0,48331,2025-09-15,EU,3.5
8199,Dr. David Miles II,Dept_43,IC,238.0,50021,2025-08-03,EU,4.37
8200,Michelle Jackson,Dept_35,IC,311.0,51013,2024-06-06,EU,3.84
8201,Edward Perez,Dept_41,IC,330.0,61068,2022-10-24,US,2.83
8202,Laura Bryan,Dept_15,IC,244.0,45090,2024-08-07,India,3.08
8203,Andrew Lowe,Dept_17,IC,301.0,81823,2022-07-13,India,4.22
8204,Kayla Brown,Dept_33,IC,210.0,51074,2024-09-09,APAC,4.48
8205,Michelle Morgan,Dept_18,IC,115.0,54872,2025-03-01,US,3.5
8206,Andrew Hurley,Dept_38,IC,499.0,92787,2026-01-02,India,4.18
8207,Marie Payne,Dept_16,IC,21.0,54017,2022-08-22,India,4.63
8208,Emily Scott,Dept_21,IC,413.0,106846,2024-07-03,India,3.86
8209,Ryan Jenkins,Dept_37,IC,465.0,53899,2021-04-18,India,2.72
8210,Emily Pratt,Dept_47,IC,201.0,58377,2024-11-18,US,3.09
8211,Samantha Delgado,Dept_20,IC,143.0,118767,2024-09-07,EU,4.3
8212,Kimberly Acosta PhD,Dept_12,IC,299.0,98727,2022-06-23,US,4.02
8213,Philip Coleman,Dept_17,IC,162.0,44075,2021-11-27,APAC,2.68
8214,Marcus Holland,Dept_27,IC,161.0,99780,2022-04-18,US,2.42
8215,Lauren Jennings,Dept_48,IC,28.0,101375,2023-09-03,US,4.3
8216,Denise Johnson,Dept_30,IC,101.0,113259,2021-09-09,India,2.56
8217,Nicole Morrison,Dept_23,IC,352.0,87060,2023-12-27,India,4.16
8218,Mr. Tyler Anderson MD,Dept_15,IC,387.0,81891,2023-03-18,India,2.85
8219,Christopher Edwards,Dept_3,IC,389.0,99005,2022-12-22,APAC,3.37
8220,Dr. Dustin Harris,Dept_33,IC,358.0,108895,2024-02-06,EU,3.93
8221,Edward Simmons,Dept_47,IC,460.0,57750,2026-01-06,US,4.29
8222,Alex Beck,Dept_48,IC,17.0,45072,2024-02-14,APAC,4.34
8223,Joshua Smith,Dept_43,IC,348.0,41199,2022-03-18,India,2.06
8224,Mitchell Ramos,Dept_40,IC,388.0,80678,2023-08-08,APAC,4.28
8225,Rebecca Reese,Dept_8,IC,35.0,62778,2021-11-19,India,3.21
8226,Mary Smith,Dept_29,IC,353.0,88111,2022-07-08,APAC,3.61
8227,Larry Stevenson,Dept_18,IC,8.0,52422,2026-01-20,US,4.86
8228,Barbara White,Dept_36,IC,160.0,96036,2021-12-22,APAC,3.45
8229,John Cross,Dept_27,IC,268.0,73700,2021-11-24,India,2.45
8230,Matthew Beck,Dept_9,IC,222.0,78318,2025-02-13,India,4.47
8231,Holly Taylor,Dept_32,IC,493.0,47771,2023-11-12,India,3.69
8232,Craig Jones,Dept_31,IC,213.0,50769,2022-10-31,US,4.42
8233,Rose Shields,Dept_33,IC,61.0,100710,2024-11-02,APAC,4.34
8234,James Jacobs,Dept_16,IC,119.0,60582,2025-06-09,India,3.39
8235,Jose Garcia,Dept_45,IC,25.0,77390,2023-11-24,India,2.67
8236,Terry Rocha,Dept_2,IC,387.0,100762,2023-01-07,EU,2.4
8237,Holly Ware,Dept_25,IC,431.0,95462,2021-03-06,APAC,3.97
8238,Justin Sanchez,Dept_39,IC,132.0,47843,2022-12-07,EU,3.92
8239,Blake Nichols,Dept_17,IC,30.0,69829,2024-07-17,US,4.41
8240,Jessica Fuller,Dept_40,IC,227.0,117961,2021-10-05,EU,2.78
8241,Maria Gross,Dept_37,IC,431.0,61082,2023-07-22,India,3.4
